,Arithmetic Mean,1st Max Value,Date Local,County Name,City Name,State Name
771,3.3458330000000003,7.4,2020-01-03,Maricopa,Scottsdale,Arizona
772,3.566667,8.4,2020-01-04,Maricopa,Scottsdale,Arizona
773,4.254167,7.8,2020-01-05,Maricopa,Scottsdale,Arizona
774,5.25,10.0,2020-01-06,Maricopa,Scottsdale,Arizona
775,8.225,11.8,2020-01-07,Maricopa,Scottsdale,Arizona
776,4.7,8.9,2020-01-08,Maricopa,Scottsdale,Arizona
777,3.3875,5.4,2020-01-09,Maricopa,Scottsdale,Arizona
778,2.933333,6.1000000000000005,2020-01-10,Maricopa,Scottsdale,Arizona
779,4.441667,7.6,2020-01-11,Maricopa,Scottsdale,Arizona
780,3.8208330000000004,6.9,2020-01-12,Maricopa,Scottsdale,Arizona
781,3.516667,5.6000000000000005,2020-01-13,Maricopa,Scottsdale,Arizona
782,4.875,7.1000000000000005,2020-01-14,Maricopa,Scottsdale,Arizona
783,5.275,8.6,2020-01-15,Maricopa,Scottsdale,Arizona
784,4.908333,11.4,2020-01-16,Maricopa,Scottsdale,Arizona
785,3.254167,6.4,2020-01-17,Maricopa,Scottsdale,Arizona
786,5.8500000000000005,9.9,2020-01-18,Maricopa,Scottsdale,Arizona
787,9.65,13.5,2020-01-19,Maricopa,Scottsdale,Arizona
788,9.6125,13.3,2020-01-20,Maricopa,Scottsdale,Arizona
789,2.0541669999999996,4.8,2020-01-21,Maricopa,Scottsdale,Arizona
790,1.7625000000000002,3.2,2020-01-22,Maricopa,Scottsdale,Arizona
791,3.25,7.0,2020-01-23,Maricopa,Scottsdale,Arizona
792,4.491667,8.9,2020-01-24,Maricopa,Scottsdale,Arizona
793,4.104167,7.8,2020-01-25,Maricopa,Scottsdale,Arizona
794,3.629167,7.6,2020-01-26,Maricopa,Scottsdale,Arizona
795,3.0958330000000003,5.6000000000000005,2020-01-27,Maricopa,Scottsdale,Arizona
796,5.104167,10.2,2020-01-28,Maricopa,Scottsdale,Arizona
797,3.441667,7.9,2020-01-29,Maricopa,Scottsdale,Arizona
798,4.641667,11.1,2020-01-30,Maricopa,Scottsdale,Arizona
799,3.979167,7.1000000000000005,2020-01-31,Maricopa,Scottsdale,Arizona
831,1.833333,3.6,2020-01-01,Maricopa,Phoenix,Arizona
832,2.058333,6.3,2020-01-02,Maricopa,Phoenix,Arizona
833,1.475,3.2,2020-01-03,Maricopa,Phoenix,Arizona
834,1.5958329999999998,2.6,2020-01-04,Maricopa,Phoenix,Arizona
835,1.466667,2.5,2020-01-05,Maricopa,Phoenix,Arizona
836,1.566667,3.8,2020-01-06,Maricopa,Phoenix,Arizona
837,2.0125,6.2,2020-01-07,Maricopa,Phoenix,Arizona
838,2.729167,4.8,2020-01-08,Maricopa,Phoenix,Arizona
839,4.075,7.7,2020-01-09,Maricopa,Phoenix,Arizona
840,3.8458330000000003,7.6,2020-01-10,Maricopa,Phoenix,Arizona
841,2.708333,4.1,2020-01-11,Maricopa,Phoenix,Arizona
842,1.6833330000000002,3.9,2020-01-12,Maricopa,Phoenix,Arizona
843,1.6521740000000003,3.1,2020-01-13,Maricopa,Phoenix,Arizona
844,1.6541669999999997,3.6,2020-01-14,Maricopa,Phoenix,Arizona
845,1.1,2.3000000000000003,2020-01-15,Maricopa,Phoenix,Arizona
846,3.0958330000000003,7.1000000000000005,2020-01-16,Maricopa,Phoenix,Arizona
847,2.795833,5.5,2020-01-17,Maricopa,Phoenix,Arizona
848,1.445833,3.5,2020-01-18,Maricopa,Phoenix,Arizona
849,2.2583330000000004,8.3,2020-01-19,Maricopa,Phoenix,Arizona
850,3.2833330000000003,7.4,2020-01-20,Maricopa,Phoenix,Arizona
851,2.354167,7.6,2020-01-21,Maricopa,Phoenix,Arizona
852,1.5750000000000002,3.6,2020-01-22,Maricopa,Phoenix,Arizona
853,1.5,3.2,2020-01-23,Maricopa,Phoenix,Arizona
854,1.554167,3.5,2020-01-24,Maricopa,Phoenix,Arizona
855,1.958333,3.6,2020-01-25,Maricopa,Phoenix,Arizona
856,1.6916669999999998,4.1,2020-01-26,Maricopa,Phoenix,Arizona
857,3.670833,9.5,2020-01-27,Maricopa,Phoenix,Arizona
858,2.0708330000000004,3.6,2020-01-28,Maricopa,Phoenix,Arizona
859,2.0083330000000004,3.5,2020-01-29,Maricopa,Phoenix,Arizona
860,3.0083330000000004,5.7,2020-01-30,Maricopa,Phoenix,Arizona
861,1.529167,3.7,2020-01-31,Maricopa,Phoenix,Arizona
893,1.845833,4.3,2020-01-01,Maricopa,Scottsdale,Arizona
894,1.804167,5.8,2020-01-02,Maricopa,Scottsdale,Arizona
895,1.091667,2.8000000000000003,2020-01-03,Maricopa,Scottsdale,Arizona
896,1.2125,2.3000000000000003,2020-01-04,Maricopa,Scottsdale,Arizona
897,1.245833,2.5,2020-01-05,Maricopa,Scottsdale,Arizona
898,1.7208329999999998,3.9,2020-01-06,Maricopa,Scottsdale,Arizona
899,2.825,6.9,2020-01-07,Maricopa,Scottsdale,Arizona
900,1.6833330000000002,4.2,2020-01-08,Maricopa,Scottsdale,Arizona
901,3.1958330000000004,6.2,2020-01-09,Maricopa,Scottsdale,Arizona
902,2.341667,5.7,2020-01-10,Maricopa,Scottsdale,Arizona
903,2.5125,4.6000000000000005,2020-01-11,Maricopa,Scottsdale,Arizona
904,1.258333,3.5,2020-01-12,Maricopa,Scottsdale,Arizona
905,1.5125000000000002,3.3000000000000003,2020-01-13,Maricopa,Scottsdale,Arizona
906,1.395833,3.2,2020-01-14,Maricopa,Scottsdale,Arizona
907,1.129167,2.3000000000000003,2020-01-15,Maricopa,Scottsdale,Arizona
908,2.5708330000000004,7.1000000000000005,2020-01-16,Maricopa,Scottsdale,Arizona
909,1.991667,4.1,2020-01-17,Maricopa,Scottsdale,Arizona
910,1.370833,3.6,2020-01-18,Maricopa,Scottsdale,Arizona
911,3.766667,8.1,2020-01-19,Maricopa,Scottsdale,Arizona
912,4.5875,7.7,2020-01-20,Maricopa,Scottsdale,Arizona
913,1.6833330000000002,4.9,2020-01-21,Maricopa,Scottsdale,Arizona
914,1.5333329999999998,4.2,2020-01-22,Maricopa,Scottsdale,Arizona
915,1.145833,3.2,2020-01-23,Maricopa,Scottsdale,Arizona
916,1.645833,3.2,2020-01-24,Maricopa,Scottsdale,Arizona
917,1.479167,3.7,2020-01-25,Maricopa,Scottsdale,Arizona
918,1.375,3.0,2020-01-26,Maricopa,Scottsdale,Arizona
919,2.8833330000000004,8.1,2020-01-27,Maricopa,Scottsdale,Arizona
920,1.7875,4.7,2020-01-28,Maricopa,Scottsdale,Arizona
921,1.65,3.9,2020-01-29,Maricopa,Scottsdale,Arizona
922,2.575,5.6000000000000005,2020-01-30,Maricopa,Scottsdale,Arizona
923,1.541667,4.0,2020-01-31,Maricopa,Scottsdale,Arizona
955,1.729167,4.3,2020-01-01,Maricopa,Phoenix,Arizona
956,1.5875,5.1000000000000005,2020-01-02,Maricopa,Phoenix,Arizona
957,1.1625,2.4,2020-01-03,Maricopa,Phoenix,Arizona
958,1.145833,3.3000000000000003,2020-01-04,Maricopa,Phoenix,Arizona
959,1.166667,3.9,2020-01-05,Maricopa,Phoenix,Arizona
960,1.3375,3.3000000000000003,2020-01-06,Maricopa,Phoenix,Arizona
961,1.741667,5.8,2020-01-07,Maricopa,Phoenix,Arizona
962,1.895833,3.4,2020-01-08,Maricopa,Phoenix,Arizona
963,2.3000000000000003,5.5,2020-01-09,Maricopa,Phoenix,Arizona
964,2.65,5.9,2020-01-10,Maricopa,Phoenix,Arizona
965,2.545833,5.2,2020-01-11,Maricopa,Phoenix,Arizona
966,1.583333,4.4,2020-01-12,Maricopa,Phoenix,Arizona
967,1.2125,3.0,2020-01-13,Maricopa,Phoenix,Arizona
968,1.491667,4.2,2020-01-14,Maricopa,Phoenix,Arizona
969,1.3625,4.3,2020-01-15,Maricopa,Phoenix,Arizona
970,2.3125,6.4,2020-01-16,Maricopa,Phoenix,Arizona
971,1.908333,4.8,2020-01-17,Maricopa,Phoenix,Arizona
972,1.558333,3.2,2020-01-18,Maricopa,Phoenix,Arizona
973,1.8,7.3,2020-01-19,Maricopa,Phoenix,Arizona
974,2.7416669999999996,5.6000000000000005,2020-01-20,Maricopa,Phoenix,Arizona
975,1.65,4.7,2020-01-21,Maricopa,Phoenix,Arizona
976,1.1,2.5,2020-01-22,Maricopa,Phoenix,Arizona
977,1.241667,3.2,2020-01-23,Maricopa,Phoenix,Arizona
978,1.4708329999999998,3.0,2020-01-24,Maricopa,Phoenix,Arizona
979,1.520833,3.9,2020-01-25,Maricopa,Phoenix,Arizona
980,1.366667,4.4,2020-01-26,Maricopa,Phoenix,Arizona
981,3.266667,8.4,2020-01-27,Maricopa,Phoenix,Arizona
982,1.633333,4.0,2020-01-28,Maricopa,Phoenix,Arizona
983,1.5625,3.4,2020-01-29,Maricopa,Phoenix,Arizona
984,2.183333,5.5,2020-01-30,Maricopa,Phoenix,Arizona
985,1.295833,2.3000000000000003,2020-01-31,Maricopa,Phoenix,Arizona
1017,1.4625,2.4,2020-01-01,Maricopa,Chandler,Arizona
1018,1.495833,4.0,2020-01-02,Maricopa,Chandler,Arizona
1019,1.541667,2.8000000000000003,2020-01-03,Maricopa,Chandler,Arizona
1020,1.266667,3.0,2020-01-04,Maricopa,Chandler,Arizona
1021,0.945833,2.4,2020-01-05,Maricopa,Chandler,Arizona
1022,2.7208330000000003,6.6000000000000005,2020-01-06,Maricopa,Chandler,Arizona
1023,1.9625,4.2,2020-01-07,Maricopa,Chandler,Arizona
1024,1.1,3.0,2020-01-08,Maricopa,Chandler,Arizona
1025,2.6750000000000003,6.3,2020-01-09,Maricopa,Chandler,Arizona
1026,2.020833,3.8,2020-01-10,Maricopa,Chandler,Arizona
1027,1.545833,4.3,2020-01-11,Maricopa,Chandler,Arizona
1028,0.983333,2.5,2020-01-12,Maricopa,Chandler,Arizona
1029,1.1,2.2,2020-01-13,Maricopa,Chandler,Arizona
1030,1.225,2.1,2020-01-14,Maricopa,Chandler,Arizona
1031,0.875,2.6,2020-01-15,Maricopa,Chandler,Arizona
1032,2.8875,7.6,2020-01-16,Maricopa,Chandler,Arizona
1033,1.416667,3.0,2020-01-17,Maricopa,Chandler,Arizona
1034,2.120833,5.2,2020-01-18,Maricopa,Chandler,Arizona
1035,2.170833,6.9,2020-01-19,Maricopa,Chandler,Arizona
1036,1.7791669999999997,4.9,2020-01-20,Maricopa,Chandler,Arizona
1037,1.541667,4.5,2020-01-21,Maricopa,Chandler,Arizona
1038,1.208333,3.0,2020-01-22,Maricopa,Chandler,Arizona
1039,1.35,4.2,2020-01-23,Maricopa,Chandler,Arizona
1040,1.441667,3.9,2020-01-24,Maricopa,Chandler,Arizona
1041,1.125,2.3000000000000003,2020-01-25,Maricopa,Chandler,Arizona
1042,1.041667,2.7,2020-01-26,Maricopa,Chandler,Arizona
1043,2.295833,6.3,2020-01-27,Maricopa,Chandler,Arizona
1044,1.8083330000000002,4.5,2020-01-28,Maricopa,Chandler,Arizona
1045,1.9625,4.4,2020-01-29,Maricopa,Chandler,Arizona
1046,2.933333,5.8,2020-01-30,Maricopa,Chandler,Arizona
1047,2.05,6.3,2020-01-31,Maricopa,Chandler,Arizona
1079,1.55,3.0,2020-01-01,Maricopa,Tempe,Arizona
1080,1.229167,3.7,2020-01-02,Maricopa,Tempe,Arizona
1081,0.954167,2.3000000000000003,2020-01-03,Maricopa,Tempe,Arizona
1082,1.145833,2.2,2020-01-04,Maricopa,Tempe,Arizona
1083,1.020833,2.6,2020-01-05,Maricopa,Tempe,Arizona
1084,1.6,3.5,2020-01-06,Maricopa,Tempe,Arizona
1085,2.495833,6.0,2020-01-07,Maricopa,Tempe,Arizona
1086,1.4083329999999998,2.8000000000000003,2020-01-08,Maricopa,Tempe,Arizona
1087,2.5,4.7,2020-01-09,Maricopa,Tempe,Arizona
1088,1.45,3.5,2020-01-10,Maricopa,Tempe,Arizona
1089,1.770833,3.4,2020-01-11,Maricopa,Tempe,Arizona
1090,1.383333,3.7,2020-01-12,Maricopa,Tempe,Arizona
1091,1.433333,3.3000000000000003,2020-01-13,Maricopa,Tempe,Arizona
1092,1.583333,3.9,2020-01-14,Maricopa,Tempe,Arizona
1093,1.7458330000000002,3.6,2020-01-15,Maricopa,Tempe,Arizona
1094,2.120833,5.6000000000000005,2020-01-16,Maricopa,Tempe,Arizona
1095,1.7,3.3000000000000003,2020-01-17,Maricopa,Tempe,Arizona
1096,1.425,3.5,2020-01-18,Maricopa,Tempe,Arizona
1097,2.9125,6.4,2020-01-19,Maricopa,Tempe,Arizona
1098,2.9375,4.5,2020-01-20,Maricopa,Tempe,Arizona
1099,1.245833,3.8,2020-01-21,Maricopa,Tempe,Arizona
1100,1.141667,3.4,2020-01-22,Maricopa,Tempe,Arizona
1101,1.391667,3.3000000000000003,2020-01-23,Maricopa,Tempe,Arizona
1102,1.354167,4.2,2020-01-24,Maricopa,Tempe,Arizona
1103,1.3375,3.0,2020-01-25,Maricopa,Tempe,Arizona
1104,1.275,3.0,2020-01-26,Maricopa,Tempe,Arizona
1105,2.1166669999999996,5.1000000000000005,2020-01-27,Maricopa,Tempe,Arizona
1106,1.3458329999999998,3.9,2020-01-28,Maricopa,Tempe,Arizona
1107,1.5,3.1,2020-01-29,Maricopa,Tempe,Arizona
1108,1.6416669999999998,3.5,2020-01-30,Maricopa,Tempe,Arizona
1109,1.195833,3.0,2020-01-31,Maricopa,Tempe,Arizona
1141,1.854167,4.1,2020-01-01,Maricopa,Gilbert,Arizona
1142,2.245833,5.0,2020-01-02,Maricopa,Gilbert,Arizona
1143,2.0375,3.8,2020-01-03,Maricopa,Gilbert,Arizona
1144,1.941667,3.5,2020-01-04,Maricopa,Gilbert,Arizona
1145,1.6416669999999998,3.2,2020-01-05,Maricopa,Gilbert,Arizona
1146,2.579167,6.5,2020-01-06,Maricopa,Gilbert,Arizona
1147,1.495833,4.2,2020-01-07,Maricopa,Gilbert,Arizona
1148,2.1958330000000004,4.8,2020-01-08,Maricopa,Gilbert,Arizona
1149,3.754167,7.6,2020-01-09,Maricopa,Gilbert,Arizona
1150,2.0958330000000003,4.1,2020-01-10,Maricopa,Gilbert,Arizona
1151,2.8125,5.5,2020-01-11,Maricopa,Gilbert,Arizona
1152,1.4375,3.4,2020-01-12,Maricopa,Gilbert,Arizona
1153,2.4875000000000003,5.6000000000000005,2020-01-13,Maricopa,Gilbert,Arizona
1154,1.679167,5.3,2020-01-14,Maricopa,Gilbert,Arizona
1155,1.3375,2.7,2020-01-15,Maricopa,Gilbert,Arizona
1156,4.55,13.2,2020-01-16,Maricopa,Gilbert,Arizona
1157,2.541667,5.3,2020-01-17,Maricopa,Gilbert,Arizona
1158,1.8416669999999997,4.6000000000000005,2020-01-18,Maricopa,Gilbert,Arizona
1159,1.675,4.5,2020-01-19,Maricopa,Gilbert,Arizona
1160,2.020833,6.0,2020-01-20,Maricopa,Gilbert,Arizona
1161,2.183333,5.7,2020-01-21,Maricopa,Gilbert,Arizona
1162,1.4875,3.3000000000000003,2020-01-22,Maricopa,Gilbert,Arizona
1163,1.475,3.7,2020-01-23,Maricopa,Gilbert,Arizona
1164,1.979167,3.7,2020-01-24,Maricopa,Gilbert,Arizona
1165,2.0625,4.3,2020-01-25,Maricopa,Gilbert,Arizona
1166,2.145833,4.5,2020-01-26,Maricopa,Gilbert,Arizona
1167,3.420833,9.1,2020-01-27,Maricopa,Gilbert,Arizona
1168,2.3000000000000003,4.9,2020-01-28,Maricopa,Gilbert,Arizona
1169,3.0708330000000004,9.7,2020-01-29,Maricopa,Gilbert,Arizona
1170,3.4,6.1000000000000005,2020-01-30,Maricopa,Gilbert,Arizona
1171,1.979167,3.3000000000000003,2020-01-31,Maricopa,Gilbert,Arizona
1203,1.741667,4.0,2020-01-01,Maricopa,Cave Creek,Arizona
1204,2.620833,6.9,2020-01-02,Maricopa,Cave Creek,Arizona
1205,2.0875,4.2,2020-01-03,Maricopa,Cave Creek,Arizona
1206,2.216667,5.0,2020-01-04,Maricopa,Cave Creek,Arizona
1207,2.2,4.3,2020-01-05,Maricopa,Cave Creek,Arizona
1208,3.3458330000000003,10.1,2020-01-06,Maricopa,Cave Creek,Arizona
1209,2.045833,5.0,2020-01-07,Maricopa,Cave Creek,Arizona
1210,3.279167,6.0,2020-01-08,Maricopa,Cave Creek,Arizona
1211,4.4583330000000005,8.8,2020-01-09,Maricopa,Cave Creek,Arizona
1212,4.0625,9.8,2020-01-10,Maricopa,Cave Creek,Arizona
1213,2.6333330000000004,5.0,2020-01-11,Maricopa,Cave Creek,Arizona
1214,2.6750000000000003,5.6000000000000005,2020-01-12,Maricopa,Cave Creek,Arizona
1215,3.954167,6.6000000000000005,2020-01-13,Maricopa,Cave Creek,Arizona
1216,3.358333,7.6,2020-01-14,Maricopa,Cave Creek,Arizona
1217,1.7125,2.6,2020-01-15,Maricopa,Cave Creek,Arizona
1218,3.333333,7.8,2020-01-16,Maricopa,Cave Creek,Arizona
1219,3.0,5.1000000000000005,2020-01-17,Maricopa,Cave Creek,Arizona
1220,2.075,4.5,2020-01-18,Maricopa,Cave Creek,Arizona
1221,2.995833,7.8,2020-01-19,Maricopa,Cave Creek,Arizona
1222,4.6375,9.5,2020-01-20,Maricopa,Cave Creek,Arizona
1223,1.7625000000000002,3.3000000000000003,2020-01-21,Maricopa,Cave Creek,Arizona
1224,0.963636,2.7,2020-01-22,Maricopa,Cave Creek,Arizona
1225,2.24375,3.3000000000000003,2020-01-23,Maricopa,Cave Creek,Arizona
1226,2.45,5.5,2020-01-24,Maricopa,Cave Creek,Arizona
1227,2.4916669999999996,5.7,2020-01-25,Maricopa,Cave Creek,Arizona
1228,2.733333,4.9,2020-01-26,Maricopa,Cave Creek,Arizona
1229,3.204167,7.3,2020-01-27,Maricopa,Cave Creek,Arizona
1230,4.133333,10.7,2020-01-28,Maricopa,Cave Creek,Arizona
1231,2.766667,7.4,2020-01-29,Maricopa,Cave Creek,Arizona
1232,4.033333,9.7,2020-01-30,Maricopa,Cave Creek,Arizona
1233,3.7375,10.6,2020-01-31,Maricopa,Cave Creek,Arizona
1265,1.325,2.7,2020-01-01,Maricopa,Phoenix,Arizona
1266,2.25,6.7,2020-01-02,Maricopa,Phoenix,Arizona
1267,1.4708329999999998,3.6,2020-01-03,Maricopa,Phoenix,Arizona
1268,1.3375,3.6,2020-01-04,Maricopa,Phoenix,Arizona
1269,1.383333,4.0,2020-01-05,Maricopa,Phoenix,Arizona
1270,1.554167,3.9,2020-01-06,Maricopa,Phoenix,Arizona
1271,2.0875,5.7,2020-01-07,Maricopa,Phoenix,Arizona
1272,2.108333,5.4,2020-01-08,Maricopa,Phoenix,Arizona
1273,3.091667,7.0,2020-01-09,Maricopa,Phoenix,Arizona
1274,3.041667,6.3,2020-01-10,Maricopa,Phoenix,Arizona
1275,2.1375,5.0,2020-01-11,Maricopa,Phoenix,Arizona
1276,1.1125,2.4,2020-01-12,Maricopa,Phoenix,Arizona
1277,0.945833,2.3000000000000003,2020-01-13,Maricopa,Phoenix,Arizona
1278,1.5958329999999998,2.8000000000000003,2020-01-14,Maricopa,Phoenix,Arizona
1279,1.5958329999999998,4.2,2020-01-15,Maricopa,Phoenix,Arizona
1280,2.7875,9.7,2020-01-16,Maricopa,Phoenix,Arizona
1281,2.7625,6.4,2020-01-17,Maricopa,Phoenix,Arizona
1282,1.8125,3.6,2020-01-18,Maricopa,Phoenix,Arizona
1283,2.291667,8.8,2020-01-19,Maricopa,Phoenix,Arizona
1284,3.308333,7.1000000000000005,2020-01-20,Maricopa,Phoenix,Arizona
1285,2.4083330000000003,8.2,2020-01-21,Maricopa,Phoenix,Arizona
1286,1.391667,3.1,2020-01-22,Maricopa,Phoenix,Arizona
1287,1.358333,4.5,2020-01-23,Maricopa,Phoenix,Arizona
1288,1.608333,3.6,2020-01-24,Maricopa,Phoenix,Arizona
1289,1.495833,3.2,2020-01-25,Maricopa,Phoenix,Arizona
1290,1.075,2.1,2020-01-26,Maricopa,Phoenix,Arizona
1291,3.9125,9.3,2020-01-27,Maricopa,Phoenix,Arizona
1292,1.7833329999999998,3.8,2020-01-28,Maricopa,Phoenix,Arizona
1293,1.991667,3.6,2020-01-29,Maricopa,Phoenix,Arizona
1294,2.4125,6.7,2020-01-30,Maricopa,Phoenix,Arizona
1295,1.525,2.8000000000000003,2020-01-31,Maricopa,Phoenix,Arizona
1327,1.804167,3.6,2020-01-01,Maricopa,Surprise,Arizona
1328,2.833333,6.1000000000000005,2020-01-02,Maricopa,Surprise,Arizona
1329,1.5958329999999998,2.9,2020-01-03,Maricopa,Surprise,Arizona
1330,1.6,3.7,2020-01-04,Maricopa,Surprise,Arizona
1331,2.1958330000000004,5.7,2020-01-05,Maricopa,Surprise,Arizona
1332,3.3125,8.0,2020-01-06,Maricopa,Surprise,Arizona
1333,2.645833,6.0,2020-01-07,Maricopa,Surprise,Arizona
1334,2.4375,6.0,2020-01-08,Maricopa,Surprise,Arizona
1335,3.295833,7.0,2020-01-09,Maricopa,Surprise,Arizona
1336,4.045833,7.5,2020-01-10,Maricopa,Surprise,Arizona
1337,2.266667,4.3,2020-01-11,Maricopa,Surprise,Arizona
1338,1.929167,3.7,2020-01-12,Maricopa,Surprise,Arizona
1339,2.3000000000000003,3.6,2020-01-13,Maricopa,Surprise,Arizona
1340,2.1583330000000003,3.4,2020-01-14,Maricopa,Surprise,Arizona
1341,1.916667,3.2,2020-01-15,Maricopa,Surprise,Arizona
1342,2.166667,4.8,2020-01-16,Maricopa,Surprise,Arizona
1343,1.866667,4.1,2020-01-17,Maricopa,Surprise,Arizona
1344,3.0625,6.0,2020-01-18,Maricopa,Surprise,Arizona
1345,4.254167,9.0,2020-01-19,Maricopa,Surprise,Arizona
1346,2.6333330000000004,7.8,2020-01-20,Maricopa,Surprise,Arizona
1347,1.5750000000000002,6.1000000000000005,2020-01-21,Maricopa,Surprise,Arizona
1348,2.066667,5.0,2020-01-22,Maricopa,Surprise,Arizona
1349,2.275,3.6,2020-01-23,Maricopa,Surprise,Arizona
1350,2.0375,4.4,2020-01-24,Maricopa,Surprise,Arizona
1351,2.05,3.6,2020-01-25,Maricopa,Surprise,Arizona
1352,1.845833,3.2,2020-01-26,Maricopa,Surprise,Arizona
1353,4.954167,11.4,2020-01-27,Maricopa,Surprise,Arizona
1354,2.729167,5.6000000000000005,2020-01-28,Maricopa,Surprise,Arizona
1355,2.4375,6.3,2020-01-29,Maricopa,Surprise,Arizona
1356,4.733333,7.1000000000000005,2020-01-30,Maricopa,Surprise,Arizona
1357,5.016667,9.9,2020-01-31,Maricopa,Surprise,Arizona
1389,1.866667,4.4,2020-01-01,Maricopa,Buckeye,Arizona
1390,2.325,5.2,2020-01-02,Maricopa,Buckeye,Arizona
1391,1.9,4.8,2020-01-03,Maricopa,Buckeye,Arizona
1392,2.8000000000000003,5.7,2020-01-04,Maricopa,Buckeye,Arizona
1393,2.3833330000000004,4.9,2020-01-05,Maricopa,Buckeye,Arizona
1394,2.3625000000000003,8.1,2020-01-06,Maricopa,Buckeye,Arizona
1395,2.858333,8.3,2020-01-07,Maricopa,Buckeye,Arizona
1396,2.816667,5.8,2020-01-08,Maricopa,Buckeye,Arizona
1397,3.7875,9.0,2020-01-09,Maricopa,Buckeye,Arizona
1398,3.7125,6.4,2020-01-10,Maricopa,Buckeye,Arizona
1399,3.091667,8.2,2020-01-11,Maricopa,Buckeye,Arizona
1400,2.6875,7.1000000000000005,2020-01-12,Maricopa,Buckeye,Arizona
1401,3.108333,7.4,2020-01-13,Maricopa,Buckeye,Arizona
1402,3.225,7.4,2020-01-14,Maricopa,Buckeye,Arizona
1403,1.675,4.3,2020-01-15,Maricopa,Buckeye,Arizona
1404,2.4,5.6000000000000005,2020-01-16,Maricopa,Buckeye,Arizona
1405,2.6583330000000003,5.1000000000000005,2020-01-17,Maricopa,Buckeye,Arizona
1406,2.404167,7.3,2020-01-18,Maricopa,Buckeye,Arizona
1407,3.0083330000000004,7.9,2020-01-19,Maricopa,Buckeye,Arizona
1408,5.675000000000002,10.4,2020-01-20,Maricopa,Buckeye,Arizona
1409,1.9,4.3,2020-01-21,Maricopa,Buckeye,Arizona
1410,1.495833,3.1,2020-01-22,Maricopa,Buckeye,Arizona
1411,1.941667,4.0,2020-01-23,Maricopa,Buckeye,Arizona
1412,1.9875,5.7,2020-01-24,Maricopa,Buckeye,Arizona
1413,2.129167,6.2,2020-01-25,Maricopa,Buckeye,Arizona
1414,2.625,7.6,2020-01-26,Maricopa,Buckeye,Arizona
1415,4.283333,11.6,2020-01-27,Maricopa,Buckeye,Arizona
1416,2.316667,6.6000000000000005,2020-01-28,Maricopa,Buckeye,Arizona
1417,2.920833,8.1,2020-01-29,Maricopa,Buckeye,Arizona
1418,3.8833330000000004,7.0,2020-01-30,Maricopa,Buckeye,Arizona
1419,2.1166669999999996,4.3,2020-01-31,Maricopa,Buckeye,Arizona
1451,2.333333,5.0,2020-01-01,Maricopa,Not in a city,Arizona
1452,3.616667,8.0,2020-01-02,Maricopa,Not in a city,Arizona
1453,2.654167,4.8,2020-01-03,Maricopa,Not in a city,Arizona
1454,2.104167,4.3,2020-01-04,Maricopa,Not in a city,Arizona
1455,2.308333,4.4,2020-01-05,Maricopa,Not in a city,Arizona
1456,5.9,11.6,2020-01-06,Maricopa,Not in a city,Arizona
1457,5.566667,11.4,2020-01-07,Maricopa,Not in a city,Arizona
1458,3.691667,5.4,2020-01-08,Maricopa,Not in a city,Arizona
1459,4.629167,8.9,2020-01-09,Maricopa,Not in a city,Arizona
1460,2.854167,7.3,2020-01-10,Maricopa,Not in a city,Arizona
1461,3.1166669999999996,6.3,2020-01-11,Maricopa,Not in a city,Arizona
1462,3.029167,6.9,2020-01-12,Maricopa,Not in a city,Arizona
1463,4.008333,6.4,2020-01-13,Maricopa,Not in a city,Arizona
1464,4.15,7.6,2020-01-14,Maricopa,Not in a city,Arizona
1465,3.7,8.2,2020-01-15,Maricopa,Not in a city,Arizona
1466,3.0250000000000004,4.9,2020-01-16,Maricopa,Not in a city,Arizona
1467,2.6625,4.4,2020-01-17,Maricopa,Not in a city,Arizona
1468,3.2833330000000003,8.0,2020-01-18,Maricopa,Not in a city,Arizona
1469,7.362500000000002,12.6,2020-01-19,Maricopa,Not in a city,Arizona
1470,4.1625000000000005,10.6,2020-01-20,Maricopa,Not in a city,Arizona
1471,1.9666669999999997,6.3,2020-01-21,Maricopa,Not in a city,Arizona
1472,2.058333,5.3,2020-01-22,Maricopa,Not in a city,Arizona
1473,2.816667,4.4,2020-01-23,Maricopa,Not in a city,Arizona
1474,2.4458330000000004,6.2,2020-01-24,Maricopa,Not in a city,Arizona
1475,2.916667,4.9,2020-01-25,Maricopa,Not in a city,Arizona
1476,2.6750000000000003,5.3,2020-01-26,Maricopa,Not in a city,Arizona
1477,4.4,14.3,2020-01-27,Maricopa,Not in a city,Arizona
